gz_id;categoria;label;nombre;nombrehoy;santo;variantes;partido_generico;provincia_generica;region;fuente;id_largo
4000014;Ciudad;Barquisimeto;Nueva Segovia de Barquisimeto;;;;Barquisimeto;Caracas;VEN;lombardi;Barquisimeto_Barquisimeto_VEN_Ciudad
4000015;Villa;Calabozo;Todos Santos Calabozo;;Todos Santos;"Candelaria de Calabozo;";Calabozo;Caracas;VEN;lombardi;Calabozo_Calabozo_VEN_Villa
4000016;Villa;Carora;Carora;;San Juan Bautista;;Carora;Caracas;VEN;lombardi;Carora_Carora_VEN_Villa
4000017;Villa;El Pao;San Juan Bautista del Pao;;San Juan Bautista;;El Pao;Caracas;VEN;lombardi;El Pao_El Pao_VEN_Villa
4000018;Ciudad;Guanare;Espiritu Santo del Valle de Guanaguanare;;;;Guanare;Caracas;VEN;lombardi;Guanare_Guanare_VEN_Ciudad
4000019;Villa;Nirgua;Nirgua;;;;Nirgua;Caracas;VEN;lombardi;Nirgua_Nirgua_VEN_Villa
4000020;Villa;San Carlos;San Carlos de Austria;;;;San Carlos;Caracas;VEN;lombardi;San Carlos_San Carlos_VEN_Villa
4000021;Ciudad;San Felipe;San Felipe el Fuerte;;;Presentacion Cerrito de Cocorote;San Felipe VE;Caracas;VEN;lombardi;San Felipe_San Felipe VE_VEN_Ciudad
4000022;Villa;Ospino;San Fernando Rey de Ospino;;;"San Fernando; San Juan Bautista; Ospiro;";Ospino;Caracas;VEN;lombardi;Ospino_Ospino_VEN_Villa
4000023;Ciudad;San Sebastian;San Sebastian de los Reyes;;;;San Sebastian;Caracas;VEN;lombardi;San Sebastian_San Sebastian_VEN_Ciudad
4000024;Ciudad;Valencia;Valencia;;;;Valencia;Caracas;VEN;lombardi;Valencia_Valencia_VEN_Ciudad
4000025;Villa;Villa de Cura;Villa de San Luis de Cura;;;;Villa de Cura;Caracas;VEN;lombardi;Villa de Cura_Villa de Cura_VEN_Villa
4000026;Pueblo;Aparicion;Aparicion de la Cortesa;;;"Corteza;";Araure;Caracas;VEN;lombardi;Aparicion_Araure_VEN_Pueblo
4000027;Pueblo;Turen;San Antonio Turen;;;"Yujure; Yugure; Yupure; Yogore; Jujure;";Araure;Caracas;VEN;lombardi;Turen_Araure_VEN_Pueblo
4000028;Pueblo;Agua Blanca;Santa Barbara Agua Blanca;;Santa Barbara;;Araure;Caracas;VEN;lombardi;Agua Blanca_Araure_VEN_Pueblo
4000029;Pueblo;Onoto;San Rafael Onoto;;San Rafael;;Araure;Caracas;VEN;lombardi;Onoto_Araure_VEN_Pueblo
4000031;Pueblo;Acarigua;San Miguel Acarigua;;;;Araure;Caracas;VEN;relgeo-ven;Acarigua_Araure_VEN_Pueblo
4000032;Poblacion;Valle de Aroa;Valle de Aroa;;;;Barquisimeto;Caracas;VEN;lombardi;Valle de Aroa_Barquisimeto_VEN_Poblacion
4000033;Pueblo;Chivacoa;Chivacoa;;;;Barquisimeto;Caracas;VEN;lombardi;Chivacoa_Barquisimeto_VEN_Pueblo
4000034;Pueblo;Cerrito de Santa Rosa;Cerrito de Santa Rosa;;;"Santa Rosa;";Barquisimeto;Caracas;VEN;lombardi;Cerrito de Santa Rosa_Barquisimeto_VEN_Pueblo
4000035;Poblacion;Yaritagua;Santa Lucia Yaritagua;;;;Barquisimeto;Caracas;VEN;lombardi;Yaritagua_Barquisimeto_VEN_Poblacion
4000036;Pueblo;Bobare;Guadalupe Bobare;;Guadalupe;"Bovare; Bouare; Vobares;";Barquisimeto;Caracas;VEN;lombardi;Bobare_Barquisimeto_VEN_Pueblo
4000037;Pueblo;Duaca;Duaca;;;;Barquisimeto;Caracas;VEN;lombardi;Duaca_Barquisimeto_VEN_Pueblo
4000038;Pueblo;Urachiche;Urachiche;;;"Orachiche;";Barquisimeto;Caracas;VEN;lombardi;Urachiche_Barquisimeto_VEN_Pueblo
4000039;Pueblo;Quara;Santa Catalina Quara;;Santa Catalina;;Barquisimeto;Caracas;VEN;lombardi;Quara_Barquisimeto_VEN_Pueblo
4000040;Pueblo;Buria;San Felipe Buria;;Carmen;"San Felipe de Buria;";Barquisimeto;Caracas;VEN;lombardi;Buria_Barquisimeto_VEN_Pueblo
4000041;Pueblo;Altar;Santa Ines del Altar;;El Altar;"Cerro negro;";Barquisimeto;Caracas;VEN;lombardi;Altar_Barquisimeto_VEN_Pueblo
4000042;Pueblo;Camaguan;Santo Cristo Camaguan;;Santo Cristo;"Humildad y Paciencia;";Calabozo;Caracas;VEN;lombardi;Camaguan_Calabozo_VEN_Pueblo
4000043;Pueblo;Guardatinajas;Santa Barbara Guardatinajas;;Santa Barbara;"Guarda tinajas;";Calabozo;Caracas;VEN;lombardi;Guardatinajas_Calabozo_VEN_Pueblo
4000044;Pueblo;Trinidad;Trinidad de Calabozo;;;"Mision alta;";Calabozo;Caracas;VEN;lombardi;Trinidad_Calabozo_VEN_Pueblo
4000045;Pueblo;Los Angeles;Los Angeles de Calabozo;;;"Mision baja;";Calabozo;Caracas;VEN;lombardi;Los Angeles_Calabozo_VEN_Pueblo
4000046;Pueblo;Tarmas;Tarmas;;Candelaria;;Caracas;Caracas;VEN;lombardi;Tarmas_Caracas_VEN_Pueblo
4000047;Pueblo;Carayaca;Carayaca;;San Jose;;Caracas;Caracas;VEN;lombardi;Carayaca_Caracas_VEN_Pueblo
4000048;Pueblo;Maiquetia;Maiquetia;;San Sebastian;"Torrequemada; Torre-quemada;";Caracas;Caracas;VEN;lombardi;Maiquetia_Caracas_VEN_Pueblo
4000049;Poblacion;Caraballeda;Caraballeda;;Candelaria;"Carabayeda;";Caracas;Caracas;VEN;lombardi;Caraballeda_Caracas_VEN_Poblacion
4000050;Pueblo;Naiguata;Naiguata;;San Francisco Asis;"Nayguata;";Caracas;Caracas;VEN;lombardi;Naiguata_Caracas_VEN_Pueblo
4000051;Poblacion;Maracay;Maracay;;San Jose;;Valle de Aragua;Caracas;VEN;lombardi;Maracay_Valle de Aragua_VEN_Poblacion
4000052;Poblacion;Aragua;Santa Cruz Aragua;Santa Cruz;Santa Cruz;;Valle de Aragua;Caracas;VEN;lombardi;Aragua_Valle de Aragua_VEN_Poblacion
4000053;Pueblo;Turmero;Turmero;;Candelaria;;Valle de Aragua;Caracas;VEN;lombardi;Turmero_Valle de Aragua_VEN_Pueblo
4000054;Pueblo;San Mateo;San Mateo;;;;Valle de Aragua;Caracas;VEN;lombardi;San Mateo_Valle de Aragua_VEN_Pueblo
4000055;Pueblo;Cagua;Cagua;;San Jose;;Valle de Aragua;Caracas;VEN;lombardi;Cagua_Valle de Aragua_VEN_Pueblo
4000056;Pueblo;La Victoria;La Victoria;;Guadalupe;;Valle de Aragua;Caracas;VEN;lombardi;La Victoria_Valle de Aragua_VEN_Pueblo
4000057;Pueblo;La Vega;La Vega;;N.S. de Chiquinquira;;Caracas;Caracas;VEN;lombardi;La Vega_Caracas_VEN_Pueblo
4000058;Pueblo;Petare;Petare;;Buen Jesus;;Caracas;Caracas;VEN;lombardi;Petare_Caracas_VEN_Pueblo
4000059;Pueblo;Antimano;Antimano;;Rosario;"Antinamo;";Caracas;Caracas;VEN;lombardi;Antimano_Caracas_VEN_Pueblo
4000060;Pueblo;El Valle;El Valle;;Anunciacion;"Valle de la Pascua;";Caracas;Caracas;VEN;lombardi;El Valle_Caracas_VEN_Pueblo
4000061;Pueblo;Baruta;N.S. Baruta;;N.S.;;Caracas;Caracas;VEN;lombardi;Baruta_Caracas_VEN_Pueblo
4000062;Poblacion;Santa Lucia;Santa Lucia;;;;Caracas;Caracas;VEN;lombardi;Santa Lucia_Caracas_VEN_Poblacion
4000063;Pueblo;Guarenas;Guarenas;;N.S. de Copacabana;;Caracas;Caracas;VEN;lombardi;Guarenas_Caracas_VEN_Pueblo
4000064;Poblacion;Caucagua;Caucagua;;Santa Cruz;;Caracas-Caucagua;Caracas;VEN;lombardi;Caucagua_Caracas-Caucagua_VEN_Poblacion
4000065;Pueblo;Ayamanes;San Miguel Ayamanes;;San Miguel;;Carora;Caracas;VEN;lombardi;Ayamanes_Carora_VEN_Pueblo
4000066;Poblacion;Moroturo;Moroturo;;;"Valle de Moroturo;";Carora;Caracas;VEN;lombardi;Moroturo_Carora_VEN_Poblacion
4000067;Pueblo;Siquisique;Siquisique;;;;Carora;Caracas;VEN;lombardi;Siquisique_Carora_VEN_Pueblo
4000068;Poblacion;Rio del Tocuyo;Rio del Tocuyo;;Santiago;;Carora;Caracas;VEN;lombardi;Rio del Tocuyo_Carora_VEN_Poblacion
4000069;Poblacion;Aregue;Aregue;;N.S. de Chiquinquira;;Carora;Caracas;VEN;lombardi;Aregue_Carora_VEN_Poblacion
4000070;Poblacion;Arenales;Arenales;;;;Carora;Caracas;VEN;lombardi;Arenales_Carora_VEN_Poblacion
4000071;Poblacion;Casigua;Rosario Casigua;;Rosario;;Coro;Caracas;VEN;lombardi;Casigua_Coro_VEN_Poblacion
4000072;Pueblo;Carrizal;Carrizal;;Guadalupe;;Coro;Caracas;VEN;altolaguirre;Carrizal_Coro_VEN_Pueblo
4000073;Pueblo;Cumarebo;Cumarebo;;San Gabriel;;Coro;Caracas;VEN;altolaguirre;Cumarebo_Coro_VEN_Pueblo
4000074;Poblacion;Matcoruca;Matcoruca;;Rosario;"Macoruca; Macuruca;";Coro;Caracas;VEN;altolaguirre;Matcoruca_Coro_VEN_Poblacion
4000075;Pueblo;Carorita;Carorita;;Santa Ana;;Coro;Caracas;VEN;altolaguirre;Carorita_Coro_VEN_Pueblo
4000076;Pueblo;Jacura;Jacura;;San Miguel;;Coro;Caracas;VEN;altolaguirre;Jacura_Coro_VEN_Pueblo
4000077;Poblacion;Capadare;Capadare;;Santa Barbara;;Coro;Caracas;VEN;altolaguirre;Capadare_Coro_VEN_Poblacion
4000078;Poblacion;Rio del Tocuyo;Rio del Tocuyo;;San Miguel;;Coro;Caracas;VEN;altolaguirre;Rio del Tocuyo_Coro_VEN_Poblacion
4000079;Pueblo;Mitare;Mitare;;San Antonio Abad;;Coro;Caracas;VEN;altolaguirre;Mitare_Coro_VEN_Pueblo
4000080;Pueblo;Zazarida;Zazarida;;Santa Barbara;;Coro;Caracas;VEN;altolaguirre;Zazarida_Coro_VEN_Pueblo
4000081;Pueblo;Capatarida;Capatarida;;Concepcion;;Coro;Caracas;VEN;altolaguirre;Capatarida_Coro_VEN_Pueblo
4000082;Pueblo;Borojo;Borojo;;Merced;;Coro;Caracas;VEN;altolaguirre;Borojo_Coro_VEN_Pueblo
4000083;Pueblo;Paraguana;Santa Ana Paraguana;;Santa Ana;;Coro;Caracas;VEN;altolaguirre;Paraguana_Coro_VEN_Pueblo
4000084;Pueblo;Moruy;Moruy;;San Nicolas de Bari;;Coro;Caracas;VEN;altolaguirre;Moruy_Coro_VEN_Pueblo
4000085;Pueblo;Cariagua;San Luis Cariagua;;San Luis;;Coro;Caracas;VEN;altolaguirre;Cariagua_Coro_VEN_Pueblo
4000086;Pueblo;Mapiare;Mapiare;;San Antonio de Padua;;Coro;Caracas;VEN;altolaguirre;Mapiare_Coro_VEN_Pueblo
4000087;Pueblo;Pecaya;Pecaya;;San Juan Bautista;;Coro;Caracas;VEN;altolaguirre;Pecaya_Coro_VEN_Pueblo
4000088;Pueblo;Pedregal;Pedregal;;San Nicolas Tolentino;;Coro;Caracas;VEN;altolaguirre;Pedregal_Coro_VEN_Pueblo
4000089;Pueblo;San Genaro Bocono;San Genaro Bocono;Boconoito;San Genaro;"Bocono de Guanare;";Guanare;Caracas;VEN;lombardi;San Genaro Bocono_Guanare_VEN_Pueblo
4000090;Pueblo;Tucupido;San Jose Tucupido de Guanare;;;"Tucupio; N.S. de Coromoto;";Guanare;Caracas;VEN;lombardi;Tucupido_Guanare_VEN_Pueblo
4000091;Poblacion;Guanare Viejo;Divina Pastora Guanare Viejo;;;"Morrones;";Guanare;Caracas;VEN;lombardi;Guanare Viejo_Guanare_VEN_Poblacion
4000092;Pueblo;Guanarito;Paz Guanarito;;;;Guanare;Caracas;VEN;lombardi;Guanarito_Guanare_VEN_Pueblo
4000093;Poblacion;Maraca;Rosario Maraca;;;;Guanare;Caracas;VEN;lombardi;Maraca_Guanare_VEN_Poblacion
4000094;Pueblo;Maria;San Pedro Alcantara de Maria;;;"Rio de Maria;";Guanare;Caracas;VEN;lombardi;Maria_Guanare_VEN_Pueblo
4000095;Poblacion;Guasguas;San Rafael Guasguas;;;;Guanare;Caracas;VEN;lombardi;Guasguas_Guanare_VEN_Poblacion
4000096;Pueblo;Payara;San Fernando Payara;;San Fernando;;San Fernando Apure;Maracaibo;VEN;lombardi;Payara_San Fernando Apure_VEN_Pueblo
4000097;Pueblo;Cabruta;San Ignacio Loyola Cabruta;;San Ignacio Loyola;;Calabozo;Caracas;VEN;lombardi;Cabruta_Calabozo_VEN_Pueblo
4000098;Pueblo;Tucuragua;Tucuragua;;;;Nirgua;Caracas;VEN;lombardi;Tucuragua_Nirgua_VEN_Pueblo
4000099;Poblacion;Taria;Concepcion del valle de Taria;;;"Concepcion;";Nirgua;Caracas;VEN;lombardi;Taria_Nirgua_VEN_Poblacion
4000100;Poblacion;Cabria;Cabria;;San Luis Bertran;"valle de Cabria;";Nirgua;Caracas;VEN;lombardi;Cabria_Nirgua_VEN_Poblacion
4000101;Poblacion;Urama;San Juan Bautista Urama;;San Juan Bautista;Valle de Urama;Nirgua;Caracas;VEN;lombardi;Urama_Nirgua_VEN_Poblacion
4000102;Poblacion;Alpargaton;San Vicente Ferrer del valle de Alpargaton;;;Valle de Alpargaton;Nirgua;Caracas;VEN;lombardi;Alpargaton_Nirgua_VEN_Poblacion
4000103;Poblacion;Moron;San Francisco del valle de Moron;;San Francisco;Valle de Moron;Nirgua;Caracas;VEN;lombardi;Moron_Nirgua_VEN_Poblacion
4000104;Poblacion;Temerla;San Hilario de Temerla;;San Hilario;;Nirgua;Caracas;VEN;lombardi;Temerla_Nirgua_VEN_Poblacion
4000105;Poblacion;Montalban;Concepcion Montalban;;Concepcion;;Nirgua;Caracas;VEN;lombardi;Montalban_Nirgua_VEN_Poblacion
4000106;Poblacion;Canoabo;San Jose Canoabo;;San Jose;;Nirgua;Caracas;VEN;lombardi;Canoabo_Nirgua_VEN_Poblacion
4000107;Poblacion;Puerto Cabello;Puerto Cabello;;San Jose;;Valencia;Caracas;VEN;lombardi;Puerto Cabello_Valencia_VEN_Poblacion
4000108;Pueblo;Caramacate;Santa Clara Caramacate;;Santa Clara;;San Carlos;Caracas;VEN;lombardi;Caramacate_San Carlos_VEN_Pueblo
4000109;Pueblo;Cojede;San Diego Cojede;;;"Cogedes; San Francisco;";San Carlos;Caracas;VEN;lombardi;Cojede_San Carlos_VEN_Pueblo
4000110;Pueblo;Jobal;Divina Pastora Jobal;;;"Divina Pastora; Jovar; Lagunitas;";San Carlos;Caracas;VEN;lombardi;Jobal_San Carlos_VEN_Pueblo
4000111;Pueblo;San Jose;San Jose de Mapuey;;;;San Carlos;Caracas;VEN;lombardi;San Jose_San Carlos_VEN_Pueblo
4000112;Pueblo;Tianco;Tianco;;;"San Miguel Arcangel Tinaco; Boca del Tinaco; Baul;";San Carlos;Caracas;VEN;lombardi;Tianco_San Carlos_VEN_Pueblo
4000113;Poblacion;Tinaquillo;Tinaquillo;;Socorro;;San Carlos;Caracas;VEN;lombardi;Tinaquillo_San Carlos_VEN_Poblacion
4000114;Poblacion;San Nicolas de Tolentino;San Nicolas de Tolentino;;;;San Felipe VE;Caracas;VEN;lombardi;San Nicolas de Tolentino_San Felipe VE_VEN_Poblacion
4000115;Poblacion;Los Cañizos;Los Cañizos;;San Nicolas de Bari;"Valle de los Cañizos;";San Felipe VE;Caracas;VEN;lombardi;Los Cañizos_San Felipe VE_VEN_Poblacion
4000116;Pueblo;Agua Culebras;San Francisco Javier Agua Culebras;;San Francisco Javier;"San Javier; Ataures; Yaracuy;";San Felipe VE;Caracas;VEN;lombardi;Agua Culebras_San Felipe VE_VEN_Pueblo
4000117;Pueblo;Guama;Guama;;;"Guara;";San Felipe VE;Caracas;VEN;lombardi;Guama_San Felipe VE_VEN_Pueblo
4000118;Pueblo;Cocorote;San Jeronimo Cocorote;;;"Corocote;";San Felipe VE;Caracas;VEN;lombardi;Cocorote_San Felipe VE_VEN_Pueblo
4000119;Pueblo;Tinajas;Caridad Tinajas;;Caridad;;San Felipe VE;Caracas;VEN;lombardi;Tinajas_San Felipe VE_VEN_Pueblo
4000120;Villa;San Jaime;villa de San Jaime;;;;San Jaime;Caracas;VEN;lombardi;San Jaime_San Jaime_VEN_Villa
4000121;Pueblo;Tucupido;Santo Tomas Tucupido;;Santo Tomas;"Tucupio;";San Sebastian;Caracas;VEN;lombardi;Tucupido_San Sebastian_VEN_Pueblo
4000122;Pueblo;Camatagua;Concepcion Camatagua;;Concepcion;;San Sebastian;Caracas;VEN;lombardi;Camatagua_San Sebastian_VEN_Pueblo
4000123;Poblacion;San Francisco;San Francisco de Tiznados;;;;Villa de Cura;Caracas;VEN;lombardi;San Francisco_Villa de Cura_VEN_Poblacion
4000124;Poblacion;San Jose;San Jose de Tiznados;;;;Villa de Cura;Caracas;VEN;lombardi;San Jose_Villa de Cura_VEN_Poblacion
4000125;Poblacion;Ortiz;Santa Rosa de Lima Ortiz;;;"Orti;";Villa de Cura;Caracas;VEN;lombardi;Ortiz_Villa de Cura_VEN_Poblacion
4000126;Poblacion;Parapara;Santa Catalina de Sena Parapara;;;;Villa de Cura;Caracas;VEN;lombardi;Parapara_Villa de Cura_VEN_Poblacion
4000127;Pueblo;Cara;San Francisco Cara;;San Francisco;;San Sebastian;Caracas;VEN;lombardi;Cara_San Sebastian_VEN_Pueblo
4000128;Pueblo;Barbacoas de los Llanos;Concepcion Barbacoas de los Llanos;;;"Barbacoas de San Sebastian;";San Sebastian;Caracas;VEN;lombardi;Barbacoas de los Llanos_San Sebastian_VEN_Pueblo
4000129;Poblacion;Orituco;San Rafael Orituco;;San Rafael;;San Sebastian;Caracas;VEN;lombardi;Orituco_San Sebastian_VEN_Poblacion
4000130;Pueblo;Lezama;Lezama;;San Francisco Javier;;San Sebastian;Caracas;VEN;lombardi;Lezama_San Sebastian_VEN_Pueblo
4000131;Poblacion;Chaguaramas;Chaguaramas;;San Lorenzo;"Chaguarani; Chaguaramal;";San Sebastian;Caracas;VEN;lombardi;Chaguaramas_San Sebastian_VEN_Poblacion
4000132;Poblacion;Manapire;Manapire;;;;San Sebastian;Caracas;VEN;lombardi;Manapire_San Sebastian_VEN_Poblacion
4000133;Poblacion;Valle de la Pascua;Valle de la Pascua;Valle de la Pascua;;;San Sebastian;Caracas;VEN;lombardi;Valle de la Pascua_San Sebastian_VEN_Poblacion
4000134;Pueblo;Iguana;Altagracia Iguana;;Altagracia;;Cachicamo;Caracas;VEN;lombardi;Iguana_Cachicamo_VEN_Pueblo
4000135;Poblacion;Espino;Espino;;;;San Sebastian;Caracas;VEN;lombardi;Espino_San Sebastian_VEN_Poblacion
4000136;Pueblo;Altamira;Rosario Altamira;;Rosario;<Null>;Cachicamo;Caracas;VEN;lombardi;Altamira_Cachicamo_VEN_Pueblo
4000137;Villa;San Fernando;San Fernando Cachicamo;;San Fernando;"Cachicamo;";Cachicamo;Caracas;VEN;lombardi;San Fernando_Cachicamo_VEN_Villa
4000138;Poblacion;Curarigua;Valle de Curarigua de Leal;;;;Tocuyo;Caracas;VEN;lombardi;Curarigua_Tocuyo_VEN_Poblacion
4000139;Pueblo;Barbacoas del Tocuyo;Barbacoas del Tocuyo;;San Felipe;;Tocuyo;Caracas;VEN;lombardi;Barbacoas del Tocuyo_Tocuyo_VEN_Pueblo
4000140;Poblacion;Chabasquen;Chabasquen;;;;Tocuyo;Caracas;VEN;lombardi;Chabasquen_Tocuyo_VEN_Poblacion
4000141;Pueblo;Guarico;Santa Cruz Guarico;;Santa Cruz;;Tocuyo;Caracas;VEN;lombardi;Guarico_Tocuyo_VEN_Pueblo
4000142;Pueblo;Humocaro alto;San Antonio de los Naranjos Humocaro alto;;San Antonio de los Naranjos;"Humucaro alto; San Antonio de Padua;";Tocuyo;Caracas;VEN;lombardi;Humocaro alto_Tocuyo_VEN_Pueblo
4000143;Pueblo;Humocaro bajo;Rosario Humocaro bajo;;Rosario;"Humucaro bajo;";Tocuyo;Caracas;VEN;lombardi;Humocaro bajo_Tocuyo_VEN_Pueblo
4000144;Poblacion;Sanare;Santa Ana Sanare;;Santa Ana;;Tocuyo;Caracas;VEN;lombardi;Sanare_Tocuyo_VEN_Poblacion
4000145;Pueblo;Cubiro;Santa Clara Cubiro;;;"San Miguel;";Tocuyo;Caracas;VEN;lombardi;Cubiro_Tocuyo_VEN_Pueblo
4000146;Pueblo;Quibor;Altagracia Quibor;;Altagracia;;Tocuyo;Caracas;VEN;lombardi;Quibor_Tocuyo_VEN_Pueblo
4000147;Poblacion;Guaiguaza;Guaiguaza;;Concepcion;;Valencia;Caracas;VEN;lombardi;Guaiguaza_Valencia_VEN_Poblacion
4000148;Poblacion;Borburata;Borburata;;San Juan Bautista;;Valencia;Caracas;VEN;lombardi;Borburata_Valencia_VEN_Poblacion
4000149;Poblacion;Patanemo;Patanemo;;;;Valencia;Caracas;VEN;lombardi;Patanemo_Valencia_VEN_Poblacion
4000150;Poblacion;Turiamo;Turiamo;;;;Valencia;Caracas;VEN;relgeo-ven;Turiamo_Valencia_VEN_Poblacion
4000151;Poblacion;Ocumare de la Costa;Ocumare de la Costa;;;;Valencia;Caracas;VEN;lombardi;Ocumare de la Costa_Valencia_VEN_Poblacion
4000152;Poblacion;Cata;Cata;;San Francisco;;Valencia;Caracas;VEN;lombardi;Cata_Valencia_VEN_Poblacion
4000153;Pueblo;Cuyagua;Cuyagua;;;"Valle de Cuyagua;";Valencia;Caracas;VEN;lombardi;Cuyagua_Valencia_VEN_Pueblo
4000154;Pueblo;Santa Clara Valle de Choroni;Santa Clara Valle de Choroni;;;"Valle de Choroni;";Valencia;Caracas;VEN;lombardi;Santa Clara Valle de Choroni_Valencia_VEN_Pueblo
4000155;Poblacion;Chuao;Chuao;;;;Valencia;Caracas;VEN;lombardi;Chuao_Valencia_VEN_Poblacion
4000156;Poblacion;Naguanagua;Naguanagua;;;;Valencia;Caracas;VEN;lombardi;Naguanagua_Valencia_VEN_Poblacion
4000157;Pueblo;San Diego de Alcala;San Diego de Alcala;San Diego;;;Valencia;Caracas;VEN;lombardi;San Diego de Alcala_Valencia_VEN_Pueblo
4000158;Poblacion;Caruao;Caruao;;;"Chuspa;";Caracas;Caracas;VEN;lombardi;Caruao_Caracas_VEN_Poblacion
4000159;Poblacion;Tacarigua;Tacarigua de Mamporal;;Jesus, Maria y Jose;"Aricagua;";Caracas-Caucagua;Caracas;VEN;lombardi;Tacarigua_Caracas-Caucagua_VEN_Poblacion
4000160;Poblacion;Mamporal;Mamporal;;Santo Domingo;;Caracas-Caucagua;Caracas;VEN;lombardi;Mamporal_Caracas-Caucagua_VEN_Poblacion
4000161;Poblacion;Rio Chico;Rio Chico;;;;Caracas-Caucagua;Caracas;VEN;lombardi;Rio Chico_Caracas-Caucagua_VEN_Poblacion
4000162;Poblacion;Panaquire;Panaquire;;Candelaria;;Caracas-Caucagua;Caracas;VEN;lombardi;Panaquire_Caracas-Caucagua_VEN_Poblacion
4000163;Poblacion;El Guapo;El Guapo;;San Felipe Neri;;Caracas-Caucagua;Caracas;VEN;lombardi;El Guapo_Caracas-Caucagua_VEN_Poblacion
4000164;Poblacion;Cupira;Cupira;;Concepcion;;Caracas-Caucagua;Caracas;VEN;lombardi;Cupira_Caracas-Caucagua_VEN_Poblacion
4000165;Poblacion;Chaguaramal;Chaguaramal;;San Gabriel;;San Sebastian;Caracas;VEN;lombardi;Chaguaramal_San Sebastian_VEN_Poblacion
4000166;Poblacion;Ipire;Santa Maria de Ipire;;Santa Maria;"Rosario;";San Sebastian;Caracas;VEN;lombardi;Ipire_San Sebastian_VEN_Poblacion
4000168;Poblacion;San Juan de los Morros;San Juan de los Morros;;;;Villa de Cura;Caracas;VEN;lombardi;San Juan de los Morros_Villa de Cura_VEN_Poblacion
4000169;Poblacion;El Sombrero;Concepcion El Sombrero;;;;San Sebastian;Caracas;VEN;lombardi;El Sombrero_San Sebastian_VEN_Poblacion
4000171;Pueblo;Guayabal;San Jeronimo Guayabal;;;;Calabozo;Caracas;VEN;lombardi;Guayabal_Calabozo_VEN_Pueblo
4000172;Poblacion;El Rastro;El Rastro;;;;Calabozo;Caracas;VEN;lombardi;El Rastro_Calabozo_VEN_Poblacion
4000173;Poblacion;El Calvario;San Pedro del Calvario;;;;Calabozo;Caracas;VEN;lombardi;El Calvario_Calabozo_VEN_Poblacion
4000174;Pueblo;Los Angeles de Setenta;Los Angeles de Setenta;El Setenta;;;San Fernando Apure;Maracaibo;VEN;lombardi;Los Angeles de Setenta_San Fernando Apure_VEN_Pueblo
4000175;Pueblo;Banco Largo;Carmen Banco Largo;;Carmen;;San Fernando Apure;Maracaibo;VEN;lombardi;Banco Largo_San Fernando Apure_VEN_Pueblo
4000176;Poblacion;San Antonio;San Antonio de Padua de las Cocuizas;;San Antonio de Padua;;San Jaime;Caracas;VEN;lombardi;San Antonio_San Jaime_VEN_Poblacion
4000177;Pueblo;Apurito;San Jose Apurito;;;;San Fernando Apure;Maracaibo;VEN;lombardi;Apurito_San Fernando Apure_VEN_Pueblo
4000178;Pueblo;Achaguas;Santa Barbara de la Isla de los Achaguas;;Santa Barbara;;San Fernando Apure;Maracaibo;VEN;lombardi;Achaguas_San Fernando Apure_VEN_Pueblo
4000179;Pueblo;San Jose de Apure;San Jose de Apure;;San Jose;"Santa Lucia;";San Fernando Apure;Maracaibo;VEN;lombardi;San Jose de Apure_San Fernando Apure_VEN_Pueblo
4000180;Poblacion;Tocuyito;Tocuyito;;Dolores y San Pablo Ermitaño;;Valencia;Caracas;VEN;lombardi;Tocuyito_Valencia_VEN_Poblacion
4000181;Pueblo;Los Guayos;Los Guayos;;;;Valencia;Caracas;VEN;lombardi;Los Guayos_Valencia_VEN_Pueblo
4000182;Pueblo;Guacara;Guacara;;San Agustin;;Valencia;Caracas;VEN;lombardi;Guacara_Valencia_VEN_Pueblo
4000183;Pueblo;Guigue;Guigue;;Rosario;;Valencia;Caracas;VEN;lombardi;Guigue_Valencia_VEN_Pueblo
4000184;Poblacion;Mariara;Mariara;;;;Valencia;Caracas;VEN;lombardi;Mariara_Valencia_VEN_Poblacion
4000185;Poblacion;Aguacaliente;Aguacaliente;;;;Valle de Aragua;Caracas;VEN;lombardi;Aguacaliente_Valle de Aragua_VEN_Poblacion
4000186;Poblacion;Magdaleno;Magdaleno;;;;Valle de Aragua;Caracas;VEN;lombardi;Magdaleno_Valle de Aragua_VEN_Poblacion
4000187;Poblacion;El Consejo;Buen Consejo del Mamon;;;"Mamon;";Caracas;Caracas;VEN;lombardi;El Consejo_Caracas_VEN_Poblacion
4000188;Poblacion;Guiripa;Guiripa;;;;San Sebastian;Caracas;VEN;lombardi;Guiripa_San Sebastian_VEN_Poblacion
4000189;Pueblo;El Hatillo;El Hatillo;;;;Caracas;Caracas;VEN;lombardi;El Hatillo_Caracas_VEN_Pueblo
4000190;Pueblo;Macarao;Macarao;;Rosario;"Curucai;";Caracas;Caracas;VEN;lombardi;Macarao_Caracas_VEN_Pueblo
4000191;Poblacion;San Pedro de los Altos;San Pedro de los Altos;;;;Caracas;Caracas;VEN;lombardi;San Pedro de los Altos_Caracas_VEN_Poblacion
4000192;Poblacion;Los Teques;Los Teques;;;;Caracas;Caracas;VEN;lombardi;Los Teques_Caracas_VEN_Poblacion
4000193;Poblacion;San Antonio de los Altos;San Antonio de los Altos;;;;Caracas;Caracas;VEN;lombardi;San Antonio de los Altos_Caracas_VEN_Poblacion
